id,date,year_week,product_number,prod_category_1,prod_category_2,prod_category_3,prod_category_4,prod_category_5,prod_category_6,prod_category_7,specs,display_size,segment_1,segment_2,segment_3,setmana,sales_units,inventory_units
202221-92778,2022-05-28,202221,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,21,26.0,33.0
202222-92778,2022-06-04,202222,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,22,23.0,60.0
202223-92778,2022-06-11,202223,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,23,25.0,124.0
202224-92778,2022-06-18,202224,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,24,65.0,96.0
202225-92778,2022-06-25,202225,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,25,26.0,108.0
202226-92778,2022-07-02,202226,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,26,47.0,92.0
202227-92778,2022-07-09,202227,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,27,36.0,76.0
202228-92778,2022-07-16,202228,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,28,30.0,95.0
202229-92778,2022-07-23,202229,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,29,22.0,142.0
202230-92778,2022-07-30,202230,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,30,102.0,160.0
202231-92778,2022-08-06,202231,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,31,127.0,136.0
202232-92778,2022-08-13,202232,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,32,54.0,140.0
202233-92778,2022-08-20,202233,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,33,32.0,161.0
202234-92778,2022-08-27,202234,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,34,75.0,123.0
202235-92778,2022-09-03,202235,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,35,74.0,105.0
202236-92778,2022-09-10,202236,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,36,39.0,150.0
202237-92778,2022-09-17,202237,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,37,13.0,178.0
202238-92778,2022-09-24,202238,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,38,80.0,171.0
202239-92778,2022-10-01,202239,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,39,71.0,147.0
202240-92778,2022-10-08,202240,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,40,123.0,81.0
202241-92778,2022-10-15,202241,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,41,55.0,64.0
202242-92778,2022-10-22,202242,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,42,41.0,87.0
202243-92778,2022-10-29,202243,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,43,57.0,69.0
202244-92778,2022-11-05,202244,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,44,31.0,91.0
202245-92778,2022-11-12,202245,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,45,50.0,46.0
202246-92778,2022-11-19,202246,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,46,59.0,63.0
202247-92778,2022-11-26,202247,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,47,42.0,74.0
202248-92778,2022-12-03,202248,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,48,9.0,77.0
202249-92778,2022-12-10,202249,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,49,42.0,129.0
202250-92778,2022-12-17,202250,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,50,28.0,180.0
202251-92778,2022-12-24,202251,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,51,73.0,50.0
202252-92778,2022-12-31,202252,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,52,37.0,122.0
202301-92778,2023-01-07,202301,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,1,74.0,72.0
202302-92778,2023-01-14,202302,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,2,2.0,66.0
202303-92778,2023-01-21,202303,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,3,25.0,102.0
202304-92778,2023-01-28,202304,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,4,29.0,108.0
202305-92778,2023-02-04,202305,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,5,35.0,119.0
202306-92778,2023-02-11,202306,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,6,33.0,100.0
202307-92778,2023-02-18,202307,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,7,32.0,164.0
202308-92778,2023-02-25,202308,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,8,30.0,233.0
202309-92778,2023-03-04,202309,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,9,67.0,282.0
202310-92778,2023-03-11,202310,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,10,83.0,192.0
202311-92778,2023-03-18,202311,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,11,66.0,156.0
202312-92778,2023-03-25,202312,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,12,61.0,137.0
202313-92778,2023-04-01,202313,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,13,13.0,150.0
202314-92778,2023-04-08,202314,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,14,64.0,102.0
202315-92778,2023-04-15,202315,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,15,64.0,62.0
202316-92778,2023-04-22,202316,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,16,26.0,63.0
202317-92778,2023-04-29,202317,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,17,25.0,104.0
202318-92778,2023-05-06,202318,92778,0,1,0,0,0,0,0,39,14.0,0,1,0,18,36.0,92.0
202143-93765,2021-10-30,202143,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,43,48.0,12.0
202144-93765,2021-11-06,202144,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,44,35.0,11.0
202145-93765,2021-11-13,202145,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,45,34.0,13.0
202146-93765,2021-11-20,202146,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,46,50.0,23.0
202147-93765,2021-11-27,202147,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,47,31.0,47.0
202148-93765,2021-12-04,202148,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,48,25.0,53.0
202149-93765,2021-12-11,202149,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,49,40.0,42.0
202150-93765,2021-12-18,202150,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,50,30.0,56.0
202151-93765,2021-12-25,202151,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,51,59.0,37.0
202152-93765,2022-01-01,202152,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,52,48.0,39.0
202201-93765,2022-01-08,202201,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,1,63.0,50.0
202202-93765,2022-01-15,202202,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,2,39.0,92.0
202203-93765,2022-01-22,202203,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,3,23.0,113.0
202204-93765,2022-01-29,202204,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,4,31.0,134.0
202205-93765,2022-02-05,202205,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,5,94.0,103.0
202206-93765,2022-02-12,202206,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,6,176.0,133.0
202207-93765,2022-02-19,202207,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,7,121.0,142.0
202208-93765,2022-02-26,202208,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,8,144.0,146.0
202209-93765,2022-03-05,202209,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,9,137.0,131.0
202210-93765,2022-03-12,202210,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,10,186.0,126.0
202211-93765,2022-03-19,202211,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,11,129.0,138.0
202212-93765,2022-03-26,202212,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,12,104.0,138.0
202213-93765,2022-04-02,202213,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,13,101.0,115.0
202214-93765,2022-04-09,202214,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,14,214.0,108.0
202215-93765,2022-04-16,202215,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,15,148.0,82.0
202216-93765,2022-04-23,202216,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,16,145.0,101.0
202217-93765,2022-04-30,202217,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,17,34.0,178.0
202218-93765,2022-05-07,202218,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,18,74.0,145.0
202219-93765,2022-05-14,202219,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,19,68.0,177.0
202220-93765,2022-05-21,202220,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,20,60.0,188.0
202221-93765,2022-05-28,202221,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,21,63.0,193.0
202222-93765,2022-06-04,202222,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,22,36.0,213.0
202223-93765,2022-06-11,202223,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,23,66.0,129.0
202224-93765,2022-06-18,202224,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,24,40.0,189.0
202225-93765,2022-06-25,202225,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,25,34.0,230.0
202226-93765,2022-07-02,202226,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,26,73.0,215.0
202227-93765,2022-07-09,202227,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,27,54.0,181.0
202228-93765,2022-07-16,202228,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,28,65.0,137.0
202229-93765,2022-07-23,202229,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,29,51.0,113.0
202230-93765,2022-07-30,202230,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,30,37.0,156.0
202231-93765,2022-08-06,202231,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,31,58.0,120.0
202232-93765,2022-08-13,202232,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,32,50.0,118.0
202233-93765,2022-08-20,202233,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,33,53.0,172.0
202234-93765,2022-08-27,202234,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,34,60.0,165.0
202235-93765,2022-09-03,202235,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,35,75.0,99.0
202236-93765,2022-09-10,202236,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,36,45.0,94.0
202237-93765,2022-09-17,202237,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,37,30.0,146.0
202238-93765,2022-09-24,202238,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,38,42.0,165.0
202239-93765,2022-10-01,202239,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,39,81.0,96.0
202240-93765,2022-10-08,202240,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,40,42.0,85.0
202241-93765,2022-10-15,202241,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,41,52.0,55.0
202242-93765,2022-10-22,202242,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,42,18.0,60.0
202243-93765,2022-10-29,202243,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,43,23.0,53.0
202244-93765,2022-11-05,202244,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,44,30.0,81.0
202245-93765,2022-11-12,202245,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,45,35.0,159.0
202246-93765,2022-11-19,202246,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,46,70.0,117.0
202247-93765,2022-11-26,202247,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,47,42.0,146.0
202248-93765,2022-12-03,202248,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,48,60.0,147.0
202249-93765,2022-12-10,202249,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,49,11.0,123.0
202250-93765,2022-12-17,202250,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,50,49.0,175.0
202251-93765,2022-12-24,202251,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,51,89.0,90.0
202252-93765,2022-12-31,202252,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,52,68.0,61.0
202301-93765,2023-01-07,202301,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,1,38.0,66.0
202302-93765,2023-01-14,202302,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,2,18.0,48.0
202303-93765,2023-01-21,202303,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,3,52.0,40.0
202304-93765,2023-01-28,202304,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,4,34.0,34.0
202305-93765,2023-02-04,202305,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,5,34.0,51.0
202306-93765,2023-02-11,202306,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,6,16.0,57.0
202307-93765,2023-02-18,202307,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,7,32.0,41.0
202308-93765,2023-02-25,202308,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,8,30.0,235.0
202309-93765,2023-03-04,202309,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,9,31.0,283.0
202310-93765,2023-03-11,202310,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,10,88.0,208.0
202311-93765,2023-03-18,202311,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,11,28.0,196.0
202312-93765,2023-03-25,202312,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,12,46.0,203.0
202313-93765,2023-04-01,202313,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,13,89.0,116.0
202314-93765,2023-04-08,202314,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,14,46.0,96.0
202315-93765,2023-04-15,202315,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,15,35.0,102.0
202316-93765,2023-04-22,202316,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,16,77.0,58.0
202317-93765,2023-04-29,202317,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,17,72.0,50.0
202318-93765,2023-05-06,202318,93765,1,0,0,0,0,0,0,40,14.0,1,0,0,18,47.0,31.0
202210-94752,2022-03-12,202210,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,10,52.0,47.0
202211-94752,2022-03-19,202211,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,11,21.0,79.0
202212-94752,2022-03-26,202212,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,12,16.0,159.0
202213-94752,2022-04-02,202213,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,13,29.0,134.0
202214-94752,2022-04-09,202214,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,14,57.0,83.0
202215-94752,2022-04-16,202215,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,15,14.0,82.0
202216-94752,2022-04-23,202216,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,16,28.0,130.0
202217-94752,2022-04-30,202217,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,17,48.0,283.0
202218-94752,2022-05-07,202218,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,18,45.0,252.0
202219-94752,2022-05-14,202219,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,19,35.0,88.0
202220-94752,2022-05-21,202220,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,20,94.0,186.0
202221-94752,2022-05-28,202221,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,21,88.0,181.0
202222-94752,2022-06-04,202222,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,22,89.0,139.0
202223-94752,2022-06-11,202223,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,23,54.0,143.0
202224-94752,2022-06-18,202224,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,24,31.0,18.0
202225-94752,2022-06-25,202225,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,25,13.0,132.0
202226-94752,2022-07-02,202226,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,26,52.0,17.0
202227-94752,2022-07-09,202227,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,27,59.0,111.0
202228-94752,2022-07-16,202228,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,28,37.0,140.0
202229-94752,2022-07-23,202229,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,29,52.0,154.0
202230-94752,2022-07-30,202230,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,30,29.0,121.0
202231-94752,2022-08-06,202231,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,31,17.0,97.0
202232-94752,2022-08-13,202232,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,32,139.0,71.0
202233-94752,2022-08-20,202233,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,33,41.0,88.0
202234-94752,2022-08-27,202234,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,34,14.0,223.0
202235-94752,2022-09-03,202235,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,35,58.0,127.0
202236-94752,2022-09-10,202236,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,36,24.0,261.0
202237-94752,2022-09-17,202237,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,37,41.0,171.0
202238-94752,2022-09-24,202238,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,38,63.0,127.0
202239-94752,2022-10-01,202239,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,39,30.0,157.0
202240-94752,2022-10-08,202240,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,40,74.0,168.0
202241-94752,2022-10-15,202241,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,41,183.0,173.0
202242-94752,2022-10-22,202242,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,42,42.0,194.0
202243-94752,2022-10-29,202243,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,43,146.0,118.0
202244-94752,2022-11-05,202244,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,44,55.0,62.0
202245-94752,2022-11-12,202245,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,45,38.0,44.0
202246-94752,2022-11-19,202246,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,46,24.0,57.0
202247-94752,2022-11-26,202247,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,47,27.0,67.0
202248-94752,2022-12-03,202248,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,48,22.0,120.0
202249-94752,2022-12-10,202249,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,49,19.0,91.0
202250-94752,2022-12-17,202250,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,50,33.0,134.0
202251-94752,2022-12-24,202251,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,51,0.0,119.0
202252-94752,2022-12-31,202252,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,52,52.0,106.0
202301-94752,2023-01-07,202301,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,1,46.0,298.0
202302-94752,2023-01-14,202302,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,2,90.0,329.0
202303-94752,2023-01-21,202303,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,3,51.0,324.0
202304-94752,2023-01-28,202304,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,4,82.0,307.0
202305-94752,2023-02-04,202305,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,5,63.0,237.0
202306-94752,2023-02-11,202306,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,6,73.0,263.0
202307-94752,2023-02-18,202307,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,7,71.0,153.0
202308-94752,2023-02-25,202308,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,8,156.0,120.0
202309-94752,2023-03-04,202309,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,9,40.0,86.0
202310-94752,2023-03-11,202310,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,10,101.0,67.0
202311-94752,2023-03-18,202311,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,11,81.0,88.0
202312-94752,2023-03-25,202312,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,12,105.0,151.0
202313-94752,2023-04-01,202313,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,13,91.0,211.0
202314-94752,2023-04-08,202314,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,14,116.0,171.0
202315-94752,2023-04-15,202315,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,15,95.0,145.0
202316-94752,2023-04-22,202316,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,16,79.0,205.0
202317-94752,2023-04-29,202317,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,17,42.0,307.0
202318-94752,2023-05-06,202318,94752,0,0,0,0,1,0,0,41,14.0,0,1,0,18,11.0,374.0
202216-99687,2022-04-23,202216,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,16,76.0,69.0
202217-99687,2022-04-30,202217,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,17,41.0,49.0
202218-99687,2022-05-07,202218,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,18,72.0,60.0
202219-99687,2022-05-14,202219,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,19,72.0,231.0
202220-99687,2022-05-21,202220,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,20,188.0,144.0
202221-99687,2022-05-28,202221,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,21,164.0,145.0
202222-99687,2022-06-04,202222,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,22,70.0,216.0
202223-99687,2022-06-11,202223,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,23,118.0,119.0
202224-99687,2022-06-18,202224,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,24,69.0,95.0
202225-99687,2022-06-25,202225,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,25,54.0,68.0
202226-99687,2022-07-02,202226,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,26,42.0,109.0
202227-99687,2022-07-09,202227,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,27,136.0,142.0
202228-99687,2022-07-16,202228,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,28,65.0,188.0
202229-99687,2022-07-23,202229,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,29,85.0,184.0
202230-99687,2022-07-30,202230,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,30,109.0,113.0
202231-99687,2022-08-06,202231,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,31,80.0,112.0
202232-99687,2022-08-13,202232,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,32,142.0,120.0
202233-99687,2022-08-20,202233,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,33,60.0,201.0
202234-99687,2022-08-27,202234,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,34,92.0,346.0
202235-99687,2022-09-03,202235,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,35,135.0,339.0
202236-99687,2022-09-10,202236,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,36,132.0,292.0
202237-99687,2022-09-17,202237,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,37,52.0,279.0
202238-99687,2022-09-24,202238,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,38,61.0,270.0
202239-99687,2022-10-01,202239,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,39,144.0,238.0
202240-99687,2022-10-08,202240,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,40,56.0,225.0
202241-99687,2022-10-15,202241,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,41,83.0,156.0
202242-99687,2022-10-22,202242,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,42,62.0,113.0
202243-99687,2022-10-29,202243,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,43,40.0,133.0
202244-99687,2022-11-05,202244,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,44,57.0,94.0
202245-99687,2022-11-12,202245,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,45,56.0,132.0
202246-99687,2022-11-19,202246,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,46,27.0,118.0
202247-99687,2022-11-26,202247,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,47,20.0,107.0
202248-99687,2022-12-03,202248,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,48,19.0,146.0
202249-99687,2022-12-10,202249,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,49,22.0,163.0
202250-99687,2022-12-17,202250,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,50,24.0,225.0
202251-99687,2022-12-24,202251,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,51,73.0,182.0
202252-99687,2022-12-31,202252,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,52,34.0,206.0
202301-99687,2023-01-07,202301,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,1,71.0,265.0
202302-99687,2023-01-14,202302,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,2,57.0,228.0
202303-99687,2023-01-21,202303,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,3,96.0,276.0
202304-99687,2023-01-28,202304,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,4,127.0,179.0
202305-99687,2023-02-04,202305,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,5,119.0,294.0
202306-99687,2023-02-11,202306,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,6,90.0,284.0
202307-99687,2023-02-18,202307,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,7,147.0,218.0
202308-99687,2023-02-25,202308,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,8,25.0,213.0
202309-99687,2023-03-04,202309,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,9,148.0,163.0
202310-99687,2023-03-11,202310,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,10,160.0,150.0
202311-99687,2023-03-18,202311,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,11,17.0,213.0
202312-99687,2023-03-25,202312,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,12,40.0,334.0
202313-99687,2023-04-01,202313,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,13,93.0,323.0
202314-99687,2023-04-08,202314,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,14,82.0,304.0
202315-99687,2023-04-15,202315,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,15,77.0,320.0
202316-99687,2023-04-22,202316,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,16,81.0,279.0
202317-99687,2023-04-29,202317,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,17,34.0,177.0
202318-99687,2023-05-06,202318,99687,0,0,0,0,1,0,0,42,15.6,0,1,0,18,58.0,232.0
202148-105609,2021-12-04,202148,105609,0,1,0,0,0,0,0,43,15.6,0,0,1,48,21.0,221.0
202149-105609,2021-12-11,202149,105609,0,1,0,0,0,0,0,43,15.6,0,0,1,49,32.0,214.0
202150-105609,2021-12-18,202150,105609,0,1,0,0,0,0,0,43,15.6,0,0,1,50,56.0,197.0
202151-105609,2021-12-25,202151,105609,0,1,0,0,0,0,0,43,15.6,0,0,1,51,70.0,183.0
202152-105609,2022-01-01,202152,105609,0,1,0,0,0,0,0,43,15.6,0,0,1,52,33.0,183.0
202201-105609,2022-01-08,202201,105609,0,1,0,0,0,0,0,43,15.6,0,0,1,1,22.0,194.0
