,id,date,year_week,product_number,prod_category_1,prod_category_2,prod_category_3,prod_category_4,prod_category_5,prod_category_6,prod_category_7,specs,display_size,segment_1,segment_2,segment_3,setmana,sales_units,inventory_units
3979,202315-119427,2023-04-15,202315,119427,0,1,0,0,0,0,0,49,14.0,0,1,0,15,12.0,206.0
3980,202316-119427,2023-04-22,202316,119427,0,1,0,0,0,0,0,49,14.0,0,1,0,16,67.0,268.0
3981,202317-119427,2023-04-29,202317,119427,0,1,0,0,0,0,0,49,14.0,0,1,0,17,3.0,330.0
3982,202318-119427,2023-05-06,202318,119427,0,1,0,0,0,0,0,49,14.0,0,1,0,18,93.0,175.0
3983,202203-127323,2022-01-22,202203,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,3,0.0,20.0
3984,202204-127323,2022-01-29,202204,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,4,0.0,38.0
3985,202205-127323,2022-02-05,202205,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,5,12.0,29.0
3986,202206-127323,2022-02-12,202206,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,6,15.0,28.0
3987,202207-127323,2022-02-19,202207,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,7,12.0,51.0
3988,202208-127323,2022-02-26,202208,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,8,7.0,35.0
3989,202209-127323,2022-03-05,202209,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,9,16.0,104.0
3990,202210-127323,2022-03-12,202210,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,10,6.0,64.0
3991,202211-127323,2022-03-19,202211,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,11,22.0,92.0
3992,202212-127323,2022-03-26,202212,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,12,6.0,93.0
3993,202214-127323,2022-04-09,202214,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,14,42.0,47.0
3994,202215-127323,2022-04-16,202215,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,15,31.0,55.0
3995,202216-127323,2022-04-23,202216,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,16,23.0,32.0
3996,202217-127323,2022-04-30,202217,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,17,10.0,49.0
3997,202218-127323,2022-05-07,202218,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,18,14.0,36.0
3998,202219-127323,2022-05-14,202219,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,19,13.0,37.0
3999,202220-127323,2022-05-21,202220,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,20,56.0,63.0
4000,202221-127323,2022-05-28,202221,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,21,7.0,47.0
4001,202222-127323,2022-06-04,202222,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,22,121.0,65.0
4002,202223-127323,2022-06-11,202223,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,23,12.0,63.0
4003,202224-127323,2022-06-18,202224,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,24,67.0,96.0
4004,202225-127323,2022-06-25,202225,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,25,9.0,92.0
4005,202226-127323,2022-07-02,202226,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,26,19.0,122.0
4006,202227-127323,2022-07-09,202227,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,27,4.0,105.0
4007,202228-127323,2022-07-16,202228,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,28,41.0,96.0
4008,202229-127323,2022-07-23,202229,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,29,7.0,180.0
4009,202230-127323,2022-07-30,202230,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,30,34.0,73.0
4010,202231-127323,2022-08-06,202231,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,31,44.0,121.0
4011,202232-127323,2022-08-13,202232,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,32,5.0,93.0
4012,202233-127323,2022-08-20,202233,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,33,17.0,104.0
4013,202234-127323,2022-08-27,202234,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,34,16.0,73.0
4014,202235-127323,2022-09-03,202235,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,35,34.0,149.0
4015,202236-127323,2022-09-10,202236,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,36,7.0,98.0
4016,202237-127323,2022-09-17,202237,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,37,121.0,166.0
4017,202238-127323,2022-09-24,202238,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,38,4.0,113.0
4018,202239-127323,2022-10-01,202239,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,39,52.0,113.0
4019,202240-127323,2022-10-08,202240,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,40,1.0,195.0
4020,202241-127323,2022-10-15,202241,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,41,39.0,58.0
4021,202242-127323,2022-10-22,202242,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,42,31.0,151.0
4022,202243-127323,2022-10-29,202243,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,43,17.0,37.0
4023,202244-127323,2022-11-05,202244,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,44,52.0,37.5
4024,202245-127323,2022-11-12,202245,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,45,1.0,38.0
4025,202246-127323,2022-11-19,202246,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,46,28.0,49.0
4026,202247-127323,2022-11-26,202247,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,47,12.0,26.0
4027,202248-127323,2022-12-03,202248,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,48,21.0,52.0
4028,202249-127323,2022-12-10,202249,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,49,5.0,29.0
4029,202250-127323,2022-12-17,202250,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,50,21.0,87.0
4030,202251-127323,2022-12-24,202251,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,51,7.0,52.0
4031,202252-127323,2022-12-31,202252,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,52,47.0,68.0
4032,202301-127323,2023-01-07,202301,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,1,29.0,27.0
4033,202302-127323,2023-01-14,202302,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,2,44.0,67.0
4034,202303-127323,2023-01-21,202303,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,3,20.0,18.0
4035,202304-127323,2023-01-28,202304,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,4,66.0,36.0
4036,202305-127323,2023-02-04,202305,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,5,18.0,22.0
4037,202306-127323,2023-02-11,202306,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,6,51.0,22.0
4038,202307-127323,2023-02-18,202307,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,7,19.0,41.0
4039,202308-127323,2023-02-25,202308,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,8,84.0,22.0
4040,202309-127323,2023-03-04,202309,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,9,18.0,85.0
4041,202310-127323,2023-03-11,202310,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,10,31.0,36.0
4042,202311-127323,2023-03-18,202311,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,11,29.0,68.0
4043,202312-127323,2023-03-25,202312,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,12,17.0,46.0
4044,202313-127323,2023-04-01,202313,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,13,38.0,33.0
4045,202314-127323,2023-04-08,202314,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,14,8.0,85.0
4046,202315-127323,2023-04-15,202315,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,15,18.0,19.0
4047,202316-127323,2023-04-22,202316,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,16,5.0,119.0
4048,202317-127323,2023-04-29,202317,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,17,8.0,18.0
4049,202318-127323,2023-05-06,202318,127323,0,0,1,0,0,0,0,50,15.6,0,0,1,18,25.0,82.0
4050,202203-129297,2022-01-22,202203,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,3,4.0,29.0
4051,202204-129297,2022-01-29,202204,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,4,4.0,86.0
4052,202205-129297,2022-02-05,202205,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,5,4.0,58.0
4053,202206-129297,2022-02-12,202206,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,6,9.0,84.0
4054,202207-129297,2022-02-19,202207,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,7,5.0,123.0
4055,202208-129297,2022-02-26,202208,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,8,23.0,124.0
4056,202209-129297,2022-03-05,202209,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,9,62.0,67.0
4057,202210-129297,2022-03-12,202210,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,10,21.0,208.0
4058,202211-129297,2022-03-19,202211,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,11,27.0,50.0
4059,202212-129297,2022-03-26,202212,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,12,39.0,195.0
4060,202213-129297,2022-04-02,202213,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,13,25.0,44.0
4061,202214-129297,2022-04-09,202214,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,14,24.0,185.0
4062,202215-129297,2022-04-16,202215,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,15,12.0,65.0
4063,202216-129297,2022-04-23,202216,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,16,75.0,87.0
4064,202217-129297,2022-04-30,202217,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,17,6.0,69.0
4065,202218-129297,2022-05-07,202218,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,18,44.0,51.0
4066,202219-129297,2022-05-14,202219,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,19,28.0,33.0
4067,202220-129297,2022-05-21,202220,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,20,23.0,21.0
4068,202221-129297,2022-05-28,202221,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,21,15.0,16.0
4069,202222-129297,2022-06-04,202222,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,22,21.0,15.0
4070,202223-129297,2022-06-11,202223,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,23,10.0,11.0
4071,202224-129297,2022-06-18,202224,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,24,14.0,19.0
4072,202225-129297,2022-06-25,202225,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,25,6.0,14.0
4073,202226-129297,2022-07-02,202226,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,26,15.0,37.0
4074,202227-129297,2022-07-09,202227,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,27,17.5,27.0
4075,202228-129297,2022-07-16,202228,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,28,20.0,76.0
4076,202229-129297,2022-07-23,202229,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,29,9.0,58.0
4077,202230-129297,2022-07-30,202230,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,30,43.0,40.0
4078,202231-129297,2022-08-06,202231,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,31,12.0,55.0
4079,202232-129297,2022-08-13,202232,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,32,28.0,28.0
4080,202233-129297,2022-08-20,202233,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,33,9.0,85.0
4081,202234-129297,2022-08-27,202234,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,34,21.0,34.0
4082,202235-129297,2022-09-03,202235,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,35,7.0,167.0
4083,202236-129297,2022-09-10,202236,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,36,16.0,29.0
4084,202237-129297,2022-09-17,202237,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,37,17.5,126.0
4085,202238-129297,2022-09-24,202238,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,38,19.0,41.0
4086,202239-129297,2022-10-01,202239,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,39,7.0,158.0
4087,202240-129297,2022-10-08,202240,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,40,19.0,78.0
4088,202241-129297,2022-10-15,202241,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,41,16.0,145.0
4089,202242-129297,2022-10-22,202242,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,42,36.0,41.0
4090,202243-129297,2022-10-29,202243,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,43,47.0,82.0
4091,202244-129297,2022-11-05,202244,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,44,23.0,29.0
4092,202245-129297,2022-11-12,202245,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,45,18.0,68.0
4093,202246-129297,2022-11-19,202246,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,46,13.0,35.0
4094,202247-129297,2022-11-26,202247,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,47,6.0,94.0
4095,202248-129297,2022-12-03,202248,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,48,12.0,63.0
4096,202249-129297,2022-12-10,202249,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,49,6.0,95.0
4097,202250-129297,2022-12-17,202250,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,50,14.0,90.0
4098,202251-129297,2022-12-24,202251,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,51,28.0,59.0
4099,202252-129297,2022-12-31,202252,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,52,12.0,108.0
4100,202301-129297,2023-01-07,202301,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,1,4.0,60.0
4101,202302-129297,2023-01-14,202302,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,2,42.0,56.0
4102,202304-129297,2023-01-28,202304,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,4,3.0,84.0
4103,202305-129297,2023-02-04,202305,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,5,19.0,37.0
4104,202306-129297,2023-02-11,202306,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,6,15.0,67.0
4105,202307-129297,2023-02-18,202307,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,7,6.0,42.0
4106,202308-129297,2023-02-25,202308,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,8,4.0,89.0
4107,202309-129297,2023-03-04,202309,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,9,7.0,72.0
4108,202310-129297,2023-03-11,202310,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,10,4.0,137.0
4109,202311-129297,2023-03-18,202311,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,11,31.0,33.0
4110,202312-129297,2023-03-25,202312,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,12,1.0,173.0
4111,202313-129297,2023-04-01,202313,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,13,14.0,16.0
4112,202314-129297,2023-04-08,202314,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,14,34.0,126.0
4113,202315-129297,2023-04-15,202315,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,15,11.0,9.0
4114,202316-129297,2023-04-22,202316,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,16,3.0,155.0
4115,202317-129297,2023-04-29,202317,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,17,6.0,8.0
4116,202318-129297,2023-05-06,202318,129297,0,0,1,0,0,0,0,51,15.6,0,0,1,18,26.0,120.0
4117,202214-130284,2022-04-09,202214,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,14,27.0,7.0
4118,202217-130284,2022-04-30,202217,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,17,23.0,15.0
4119,202218-130284,2022-05-07,202218,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,18,24.0,31.0
4120,202219-130284,2022-05-14,202219,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,19,27.0,24.0
4121,202220-130284,2022-05-21,202220,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,20,23.0,31.0
4122,202221-130284,2022-05-28,202221,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,21,36.0,57.0
4123,202222-130284,2022-06-04,202222,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,22,23.0,81.0
4124,202223-130284,2022-06-11,202223,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,23,50.0,40.0
4125,202224-130284,2022-06-18,202224,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,24,36.5,24.0
4126,202225-130284,2022-06-25,202225,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,25,23.0,23.0
4127,202226-130284,2022-07-02,202226,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,26,29.0,35.0
4128,202227-130284,2022-07-09,202227,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,27,37.0,20.0
4129,202228-130284,2022-07-16,202228,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,28,33.5,18.0
4130,202229-130284,2022-07-23,202229,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,29,30.0,27.0
4131,202230-130284,2022-07-30,202230,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,30,29.0,17.0
4132,202231-130284,2022-08-06,202231,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,31,30.0,17.0
4133,202232-130284,2022-08-13,202232,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,32,25.0,14.0
4134,202233-130284,2022-08-20,202233,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,33,32.0,16.0
4135,202234-130284,2022-08-27,202234,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,34,0.0,34.0
4136,202235-130284,2022-09-03,202235,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,35,36.0,27.0
4137,202236-130284,2022-09-10,202236,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,36,0.0,57.0
4138,202237-130284,2022-09-17,202237,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,37,23.0,38.0
4139,202238-130284,2022-09-24,202238,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,38,0.0,113.0
4140,202239-130284,2022-10-01,202239,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,39,23.0,72.0
4141,202240-130284,2022-10-08,202240,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,40,31.0,76.0
4142,202241-130284,2022-10-15,202241,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,41,79.0,36.0
4143,202242-130284,2022-10-22,202242,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,42,7.0,76.0
4144,202243-130284,2022-10-29,202243,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,43,132.0,20.0
4145,202244-130284,2022-11-05,202244,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,44,16.0,109.0
4146,202245-130284,2022-11-12,202245,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,45,25.0,17.0
4147,202246-130284,2022-11-19,202246,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,46,28.0,61.0
4148,202247-130284,2022-11-26,202247,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,47,31.0,25.0
4149,202248-130284,2022-12-03,202248,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,48,8.0,49.0
4150,202249-130284,2022-12-10,202249,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,49,30.0,17.0
4151,202250-130284,2022-12-17,202250,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,50,8.0,67.0
4152,202251-130284,2022-12-24,202251,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,51,23.0,20.0
4153,202252-130284,2022-12-31,202252,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,52,21.0,35.0
4154,202301-130284,2023-01-07,202301,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,1,4.0,13.0
4155,202302-130284,2023-01-14,202302,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,2,50.0,25.0
4156,202303-130284,2023-01-21,202303,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,3,29.0,13.0
4157,202304-130284,2023-01-28,202304,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,4,0.0,30.0
4158,202305-130284,2023-02-04,202305,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,5,23.0,23.0
4159,202306-130284,2023-02-11,202306,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,6,7.0,35.0
4160,202307-130284,2023-02-18,202307,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,7,23.0,48.5
4161,202308-130284,2023-02-25,202308,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,8,1.0,62.0
4162,202309-130284,2023-03-04,202309,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,9,83.0,32.0
4163,202310-130284,2023-03-11,202310,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,10,11.0,45.0
4164,202311-130284,2023-03-18,202311,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,11,40.0,37.0
4165,202312-130284,2023-03-25,202312,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,12,0.0,56.0
4166,202313-130284,2023-04-01,202313,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,13,0.0,56.0
4167,202314-130284,2023-04-08,202314,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,14,0.0,58.0
4168,202315-130284,2023-04-15,202315,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,15,84.0,26.0
4169,202316-130284,2023-04-22,202316,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,16,7.0,81.0
4170,202317-130284,2023-04-29,202317,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,17,33.0,11.0
4171,202318-130284,2023-05-06,202318,130284,0,0,1,0,0,0,0,52,15.6,0,0,1,18,11.0,139.0
4172,202201-138180,2022-01-08,202201,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,1,27.0,5.0
4173,202202-138180,2022-01-15,202202,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,2,16.0,203.0
4174,202203-138180,2022-01-22,202203,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,3,37.0,3.0
4175,202204-138180,2022-01-29,202204,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,4,38.0,146.0
4176,202205-138180,2022-02-05,202205,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,5,23.0,4.0
4177,202206-138180,2022-02-12,202206,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,6,75.0,6.0
4178,202207-138180,2022-02-19,202207,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,7,25.0,8.0
4179,202208-138180,2022-02-26,202208,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,8,12.0,76.0
4180,202209-138180,2022-03-05,202209,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,9,0.0,19.0
4181,202210-138180,2022-03-12,202210,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,10,37.0,37.0
4182,202211-138180,2022-03-19,202211,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,11,23.0,42.0
4183,202212-138180,2022-03-26,202212,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,12,17.0,22.0
4184,202213-138180,2022-04-02,202213,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,13,0.0,21.5
4185,202214-138180,2022-04-09,202214,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,14,35.0,21.0
4186,202215-138180,2022-04-16,202215,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,15,29.0,109.0
4187,202216-138180,2022-04-23,202216,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,16,17.5,160.0
4188,202217-138180,2022-04-30,202217,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,17,6.0,34.0
4189,202219-138180,2022-05-14,202219,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,19,80.0,71.0
4190,202220-138180,2022-05-21,202220,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,20,37.0,104.0
4191,202221-138180,2022-05-28,202221,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,21,5.0,70.0
4192,202223-138180,2022-06-11,202223,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,23,38.0,70.0
4193,202224-138180,2022-06-18,202224,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,24,22.0,111.0
4194,202225-138180,2022-06-25,202225,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,25,22.5,44.0
4195,202226-138180,2022-07-02,202226,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,26,23.0,71.0
4196,202227-138180,2022-07-09,202227,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,27,3.0,185.0
4197,202228-138180,2022-07-16,202228,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,28,8.0,31.0
4198,202229-138180,2022-07-23,202229,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,29,40.0,45.0
4199,202230-138180,2022-07-30,202230,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,30,64.0,129.0
4200,202231-138180,2022-08-06,202231,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,31,42.0,40.0
4201,202232-138180,2022-08-13,202232,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,32,27.0,46.0
4202,202233-138180,2022-08-20,202233,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,33,13.5,78.0
4203,202234-138180,2022-08-27,202234,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,34,0.0,73.0
4204,202235-138180,2022-09-03,202235,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,35,23.0,75.0
4205,202236-138180,2022-09-10,202236,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,36,4.0,74.0
4206,202237-138180,2022-09-17,202237,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,37,5.0,132.0
4207,202238-138180,2022-09-24,202238,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,38,29.0,149.0
4208,202239-138180,2022-10-01,202239,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,39,19.0,65.0
4209,202240-138180,2022-10-08,202240,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,40,130.0,119.0
4210,202241-138180,2022-10-15,202241,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,41,23.0,176.0
4211,202242-138180,2022-10-22,202242,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,42,71.0,88.0
4212,202243-138180,2022-10-29,202243,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,43,0.0,139.0
4213,202244-138180,2022-11-05,202244,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,44,24.0,184.0
4214,202245-138180,2022-11-12,202245,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,45,20.0,98.0
4215,202246-138180,2022-11-19,202246,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,46,5.0,152.0
4216,202247-138180,2022-11-26,202247,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,47,46.0,161.0
4217,202248-138180,2022-12-03,202248,138180,1,0,0,0,0,0,0,53,15.6,1,0,0,48,121.0,113.0
